GEOID,year,state,county,crime,value
35025,2014,New Mexico,Lea,Vagrancy,0
35025,2014,New Mexico,Lea,Other,1282.31
35025,2014,New Mexico,Lea,Suspicion,0
35025,2014,New Mexico,Lea,Curfew,0
35025,2014,New Mexico,Lea,Runaway,0
35027,2014,New Mexico,Lincoln,All Crime,5659.62
35027,2014,New Mexico,Lincoln,Violent Crime,125.21
35027,2014,New Mexico,Lincoln,Property Crime,295.5
35027,2014,New Mexico,Lincoln,Murder,5.01
35027,2014,New Mexico,Lincoln,Rape,5.01
35027,2014,New Mexico,Lincoln,Robbery,5.01
35027,2014,New Mexico,Lincoln,Assault,110.19
35027,2014,New Mexico,Lincoln,Burglary,70.12
35027,2014,New Mexico,Lincoln,Larceny,200.34
35027,2014,New Mexico,Lincoln,Auto Theft,15.03
35027,2014,New Mexico,Lincoln,Arson,10.02
35027,2014,New Mexico,Lincoln,Other Assault,305.52
35027,2014,New Mexico,Lincoln,Forgery,10.02
35027,2014,New Mexico,Lincoln,Fraud,30.05
35027,2014,New Mexico,Lincoln,Embezzlement,10.02
35027,2014,New Mexico,Lincoln,Stolen Prop,10.02
35027,2014,New Mexico,Lincoln,Vandalism,25.04
35027,2014,New Mexico,Lincoln,Weapon Violation,20.03
35027,2014,New Mexico,Lincoln,Prostitution,0
35027,2014,New Mexico,Lincoln,Sex Offense,5.01
35027,2014,New Mexico,Lincoln,Drug Related,255.43
35027,2014,New Mexico,Lincoln,Gambling,0
35027,2014,New Mexico,Lincoln,Family Child,55.09
35027,2014,New Mexico,Lincoln,DUI,330.56
35027,2014,New Mexico,Lincoln,Liquor Violation,80.14
35027,2014,New Mexico,Lincoln,Drunkenness,0
35027,2014,New Mexico,Lincoln,Disorderly,55.09
35027,2014,New Mexico,Lincoln,Vagrancy,0
35027,2014,New Mexico,Lincoln,Other,4021.84
35027,2014,New Mexico,Lincoln,Suspicion,0
35027,2014,New Mexico,Lincoln,Curfew,0
35027,2014,New Mexico,Lincoln,Runaway,20.03
35028,2014,New Mexico,Los Alamos,All Crime,1254.02
35028,2014,New Mexico,Los Alamos,Violent Crime,220.3
35028,2014,New Mexico,Los Alamos,Property Crime,101.68
35028,2014,New Mexico,Los Alamos,Murder,135.57
35028,2014,New Mexico,Los Alamos,Rape,5.65
35028,2014,New Mexico,Los Alamos,Robbery,0
35028,2014,New Mexico,Los Alamos,Assault,73.43
35028,2014,New Mexico,Los Alamos,Burglary,5.65
35028,2014,New Mexico,Los Alamos,Larceny,90.38
35028,2014,New Mexico,Los Alamos,Auto Theft,0
35028,2014,New Mexico,Los Alamos,Arson,5.65
35028,2014,New Mexico,Los Alamos,Other Assault,169.46
35028,2014,New Mexico,Los Alamos,Forgery,0
35028,2014,New Mexico,Los Alamos,Fraud,0
35028,2014,New Mexico,Los Alamos,Embezzlement,11.3
35028,2014,New Mexico,Los Alamos,Stolen Prop,0
35028,2014,New Mexico,Los Alamos,Vandalism,33.89
35028,2014,New Mexico,Los Alamos,Weapon Violation,28.24
35028,2014,New Mexico,Los Alamos,Prostitution,0
35028,2014,New Mexico,Los Alamos,Sex Offense,0
35028,2014,New Mexico,Los Alamos,Drug Related,129.92
35028,2014,New Mexico,Los Alamos,Gambling,0
35028,2014,New Mexico,Los Alamos,Family Child,0
35028,2014,New Mexico,Los Alamos,DUI,158.17
35028,2014,New Mexico,Los Alamos,Liquor Violation,28.24
35028,2014,New Mexico,Los Alamos,Drunkenness,0
35028,2014,New Mexico,Los Alamos,Disorderly,39.54
35028,2014,New Mexico,Los Alamos,Vagrancy,0
35028,2014,New Mexico,Los Alamos,Other,333.28
35028,2014,New Mexico,Los Alamos,Suspicion,0
35028,2014,New Mexico,Los Alamos,Curfew,0
35028,2014,New Mexico,Los Alamos,Runaway,0
35029,2014,New Mexico,Luna,All Crime,4451.16
35029,2014,New Mexico,Luna,Violent Crime,208.27
35029,2014,New Mexico,Luna,Property Crime,694.22
35029,2014,New Mexico,Luna,Murder,0
35029,2014,New Mexico,Luna,Rape,4.08
35029,2014,New Mexico,Luna,Robbery,8.17
35029,2014,New Mexico,Luna,Assault,196.01
35029,2014,New Mexico,Luna,Burglary,106.17
35029,2014,New Mexico,Luna,Larceny,579.88
35029,2014,New Mexico,Luna,Auto Theft,8.17
35029,2014,New Mexico,Luna,Arson,0
35029,2014,New Mexico,Luna,Other Assault,187.85
35029,2014,New Mexico,Luna,Forgery,4.08
35029,2014,New Mexico,Luna,Fraud,4.08
35029,2014,New Mexico,Luna,Embezzlement,0
35029,2014,New Mexico,Luna,Stolen Prop,4.08
35029,2014,New Mexico,Luna,Vandalism,57.17
35029,2014,New Mexico,Luna,Weapon Violation,12.25
35029,2014,New Mexico,Luna,Prostitution,0
35029,2014,New Mexico,Luna,Sex Offense,16.33
35029,2014,New Mexico,Luna,Drug Related,236.85
35029,2014,New Mexico,Luna,Gambling,0
35029,2014,New Mexico,Luna,Family Child,20.42
35029,2014,New Mexico,Luna,DUI,224.6
35029,2014,New Mexico,Luna,Liquor Violation,155.18
35029,2014,New Mexico,Luna,Drunkenness,0
35029,2014,New Mexico,Luna,Disorderly,20.42
35029,2014,New Mexico,Luna,Vagrancy,0
35029,2014,New Mexico,Luna,Other,2589.02
35029,2014,New Mexico,Luna,Suspicion,8.17
35029,2014,New Mexico,Luna,Curfew,0
35029,2014,New Mexico,Luna,Runaway,4.08
35031,2014,New Mexico,Mckinley,All Crime,2635.8
35031,2014,New Mexico,Mckinley,Violent Crime,193.13
35031,2014,New Mexico,Mckinley,Property Crime,718.11
35031,2014,New Mexico,Mckinley,Murder,0
35031,2014,New Mexico,Mckinley,Rape,5.44
35031,2014,New Mexico,Mckinley,Robbery,23.12
35031,2014,New Mexico,Mckinley,Assault,164.57
35031,2014,New Mexico,Mckinley,Burglary,54.4
35031,2014,New Mexico,Mckinley,Larceny,651.47
35031,2014,New Mexico,Mckinley,Auto Theft,12.24
35031,2014,New Mexico,Mckinley,Arson,0
35031,2014,New Mexico,Mckinley,Other Assault,350.9
35031,2014,New Mexico,Mckinley,Forgery,0
35031,2014,New Mexico,Mckinley,Fraud,4.08
35031,2014,New Mexico,Mckinley,Embezzlement,0
35031,2014,New Mexico,Mckinley,Stolen Prop,8.16
35031,2014,New Mexico,Mckinley,Vandalism,2.72
35031,2014,New Mexico,Mckinley,Weapon Violation,6.8
35031,2014,New Mexico,Mckinley,Prostitution,0
35031,2014,New Mexico,Mckinley,Sex Offense,2.72
35031,2014,New Mexico,Mckinley,Drug Related,34
35031,2014,New Mexico,Mckinley,Gambling,0
35031,2014,New Mexico,Mckinley,Family Child,278.81
35031,2014,New Mexico,Mckinley,DUI,716.75
35031,2014,New Mexico,Mckinley,Liquor Violation,131.93
35031,2014,New Mexico,Mckinley,Drunkenness,0
35031,2014,New Mexico,Mckinley,Disorderly,2.72
35031,2014,New Mexico,Mckinley,Vagrancy,0
35031,2014,New Mexico,Mckinley,Other,186.33
35031,2014,New Mexico,Mckinley,Suspicion,0
35031,2014,New Mexico,Mckinley,Curfew,0
35031,2014,New Mexico,Mckinley,Runaway,0
35033,2014,New Mexico,Mora,All Crime,623.66
35033,2014,New Mexico,Mora,Violent Crime,86.02
35033,2014,New Mexico,Mora,Property Crime,43.01
35033,2014,New Mexico,Mora,Murder,0
35033,2014,New Mexico,Mora,Rape,0
35033,2014,New Mexico,Mora,Robbery,0
35033,2014,New Mexico,Mora,Assault,86.02
35033,2014,New Mexico,Mora,Burglary,21.51
35033,2014,New Mexico,Mora,Larceny,21.51
35033,2014,New Mexico,Mora,Auto Theft,0
35033,2014,New Mexico,Mora,Arson,0
35033,2014,New Mexico,Mora,Other Assault,64.52
35033,2014,New Mexico,Mora,Forgery,0
35033,2014,New Mexico,Mora,Fraud,0
35033,2014,New Mexico,Mora,Embezzlement,0
35033,2014,New Mexico,Mora,Stolen Prop,0
35033,2014,New Mexico,Mora,Vandalism,0
35033,2014,New Mexico,Mora,Weapon Violation,0
35033,2014,New Mexico,Mora,Prostitution,0
35033,2014,New Mexico,Mora,Sex Offense,0
35033,2014,New Mexico,Mora,Drug Related,129.03
35033,2014,New Mexico,Mora,Gambling,0
35033,2014,New Mexico,Mora,Family Child,0
35033,2014,New Mexico,Mora,DUI,86.02
35033,2014,New Mexico,Mora,Liquor Violation,0
35033,2014,New Mexico,Mora,Drunkenness,0
35033,2014,New Mexico,Mora,Disorderly,43.01
35033,2014,New Mexico,Mora,Vagrancy,0
35033,2014,New Mexico,Mora,Other,150.54
35033,2014,New Mexico,Mora,Suspicion,0
35033,2014,New Mexico,Mora,Curfew,0
35033,2014,New Mexico,Mora,Runaway,0
35035,2014,New Mexico,Otero,All Crime,5101.47
35035,2014,New Mexico,Otero,Violent Crime,208.25
35035,2014,New Mexico,Otero,Property Crime,608.04
35035,2014,New Mexico,Otero,Murder,9.12
35035,2014,New Mexico,Otero,Rape,6.08
35035,2014,New Mexico,Otero,Robbery,7.6
35035,2014,New Mexico,Otero,Assault,185.45
35035,2014,New Mexico,Otero,Burglary,83.61
35035,2014,New Mexico,Otero,Larceny,503.15
35035,2014,New Mexico,Otero,Auto Theft,13.68
35035,2014,New Mexico,Otero,Arson,6.08
35035,2014,New Mexico,Otero,Other Assault,542.68
35035,2014,New Mexico,Otero,Forgery,16.72
35035,2014,New Mexico,Otero,Fraud,25.84
35035,2014,New Mexico,Otero,Embezzlement,16.72
35035,2014,New Mexico,Otero,Stolen Prop,41.04
35035,2014,New Mexico,Otero,Vandalism,124.65
35035,2014,New Mexico,Otero,Weapon Violation,44.08
35035,2014,New Mexico,Otero,Prostitution,0
35035,2014,New Mexico,Otero,Sex Offense,7.6
35035,2014,New Mexico,Otero,Drug Related,373.95
35035,2014,New Mexico,Otero,Gambling,0
35035,2014,New Mexico,Otero,Family Child,21.28
35035,2014,New Mexico,Otero,DUI,404.35
35035,2014,New Mexico,Otero,Liquor Violation,123.13
35035,2014,New Mexico,Otero,Drunkenness,0
35035,2014,New Mexico,Otero,Disorderly,36.48
35035,2014,New Mexico,Otero,Vagrancy,0
35035,2014,New Mexico,Otero,Other,2500.57
35035,2014,New Mexico,Otero,Suspicion,3.04
35035,2014,New Mexico,Otero,Curfew,0
35035,2014,New Mexico,Otero,Runaway,0
35037,2014,New Mexico,Quay,All Crime,748.63
35037,2014,New Mexico,Quay,Violent Crime,128.67
35037,2014,New Mexico,Quay,Property Crime,116.97
35037,2014,New Mexico,Quay,Murder,11.7
35037,2014,New Mexico,Quay,Rape,0
35037,2014,New Mexico,Quay,Robbery,0
35037,2014,New Mexico,Quay,Assault,116.97
35037,2014,New Mexico,Quay,Burglary,35.09
35037,2014,New Mexico,Quay,Larceny,81.88
35037,2014,New Mexico,Quay,Auto Theft,0
35037,2014,New Mexico,Quay,Arson,0
35037,2014,New Mexico,Quay,Other Assault,58.49
35037,2014,New Mexico,Quay,Forgery,0
35037,2014,New Mexico,Quay,Fraud,0
35037,2014,New Mexico,Quay,Embezzlement,0
35037,2014,New Mexico,Quay,Stolen Prop,0
35037,2014,New Mexico,Quay,Vandalism,35.09
35037,2014,New Mexico,Quay,Weapon Violation,0
35037,2014,New Mexico,Quay,Prostitution,0
35037,2014,New Mexico,Quay,Sex Offense,0
35037,2014,New Mexico,Quay,Drug Related,23.39
35037,2014,New Mexico,Quay,Gambling,0
35037,2014,New Mexico,Quay,Family Child,46.79
35037,2014,New Mexico,Quay,DUI,23.39
35037,2014,New Mexico,Quay,Liquor Violation,0
35037,2014,New Mexico,Quay,Drunkenness,0
35037,2014,New Mexico,Quay,Disorderly,35.09
35037,2014,New Mexico,Quay,Vagrancy,0
35037,2014,New Mexico,Quay,Other,280.73
35037,2014,New Mexico,Quay,Suspicion,0
35037,2014,New Mexico,Quay,Curfew,0
35037,2014,New Mexico,Quay,Runaway,0
35039,2014,New Mexico,Rio Arriba,All Crime,5451.77
35039,2014,New Mexico,Rio Arriba,Violent Crime,222.24
35039,2014,New Mexico,Rio Arriba,Property Crime,636.62
35039,2014,New Mexico,Rio Arriba,Murder,0
35039,2014,New Mexico,Rio Arriba,Rape,6.94
35039,2014,New Mexico,Rio Arriba,Robbery,18.52
35039,2014,New Mexico,Rio Arriba,Assault,196.77
35039,2014,New Mexico,Rio Arriba,Burglary,206.03
35039,2014,New Mexico,Rio Arriba,Larceny,419.01
35039,2014,New Mexico,Rio Arriba,Auto Theft,6.94
35039,2014,New Mexico,Rio Arriba,Arson,4.63
35039,2014,New Mexico,Rio Arriba,Other Assault,317.15
35039,2014,New Mexico,Rio Arriba,Forgery,9.26
35039,2014,New Mexico,Rio Arriba,Fraud,25.46
35039,2014,New Mexico,Rio Arriba,Embezzlement,11.57
35039,2014,New Mexico,Rio Arriba,Stolen Prop,41.67
35039,2014,New Mexico,Rio Arriba,Vandalism,87.97
35039,2014,New Mexico,Rio Arriba,Weapon Violation,25.46
35039,2014,New Mexico,Rio Arriba,Prostitution,2.31
35039,2014,New Mexico,Rio Arriba,Sex Offense,11.57
35039,2014,New Mexico,Rio Arriba,Drug Related,516.24
35039,2014,New Mexico,Rio Arriba,Gambling,2.31
35039,2014,New Mexico,Rio Arriba,Family Child,187.51
35039,2014,New Mexico,Rio Arriba,DUI,391.23
35039,2014,New Mexico,Rio Arriba,Liquor Violation,62.5
35039,2014,New Mexico,Rio Arriba,Drunkenness,6.94
35039,2014,New Mexico,Rio Arriba,Disorderly,168.99
35039,2014,New Mexico,Rio Arriba,Vagrancy,0
35039,2014,New Mexico,Rio Arriba,Other,2666.85
35039,2014,New Mexico,Rio Arriba,Suspicion,0
35039,2014,New Mexico,Rio Arriba,Curfew,0
35039,2014,New Mexico,Rio Arriba,Runaway,53.24
35041,2014,New Mexico,Roosevelt,All Crime,2387.53
35041,2014,New Mexico,Roosevelt,Violent Crime,95.5
35041,2014,New Mexico,Roosevelt,Property Crime,251.32
35041,2014,New Mexico,Roosevelt,Murder,0
35041,2014,New Mexico,Roosevelt,Rape,0
35041,2014,New Mexico,Roosevelt,Robbery,15.08
35041,2014,New Mexico,Roosevelt,Assault,80.42
35041,2014,New Mexico,Roosevelt,Burglary,55.29
35041,2014,New Mexico,Roosevelt,Larceny,191
35041,2014,New Mexico,Roosevelt,Auto Theft,5.03
35041,2014,New Mexico,Roosevelt,Arson,5.03
35041,2014,New Mexico,Roosevelt,Other Assault,191
35041,2014,New Mexico,Roosevelt,Forgery,10.05
35041,2014,New Mexico,Roosevelt,Fraud,75.4
35041,2014,New Mexico,Roosevelt,Embezzlement,0
35041,2014,New Mexico,Roosevelt,Stolen Prop,10.05
35041,2014,New Mexico,Roosevelt,Vandalism,15.08
35041,2014,New Mexico,Roosevelt,Weapon Violation,10.05
35041,2014,New Mexico,Roosevelt,Prostitution,0
35041,2014,New Mexico,Roosevelt,Sex Offense,0
35041,2014,New Mexico,Roosevelt,Drug Related,155.82
35041,2014,New Mexico,Roosevelt,Gambling,0
35041,2014,New Mexico,Roosevelt,Family Child,25.13
35041,2014,New Mexico,Roosevelt,DUI,231.21
35041,2014,New Mexico,Roosevelt,Liquor Violation,40.21
35041,2014,New Mexico,Roosevelt,Drunkenness,5.03
35041,2014,New Mexico,Roosevelt,Disorderly,85.45
35041,2014,New Mexico,Roosevelt,Vagrancy,15.08
35041,2014,New Mexico,Roosevelt,Other,1161.1
35041,2014,New Mexico,Roosevelt,Suspicion,5.03
35041,2014,New Mexico,Roosevelt,Curfew,0
35041,2014,New Mexico,Roosevelt,Runaway,0
35043,2014,New Mexico,Sandoval,All Crime,3921.24
35043,2014,New Mexico,Sandoval,Violent Crime,125.25
35043,2014,New Mexico,Sandoval,Property Crime,203.89
35043,2014,New Mexico,Sandoval,Murder,1.46
35043,2014,New Mexico,Sandoval,Rape,2.91
35043,2014,New Mexico,Sandoval,Robbery,8.74
35043,2014,New Mexico,Sandoval,Assault,112.14
35043,2014,New Mexico,Sandoval,Burglary,50.24
35043,2014,New Mexico,Sandoval,Larceny,127.43
35043,2014,New Mexico,Sandoval,Auto Theft,25.49
35043,2014,New Mexico,Sandoval,Arson,0.73
35043,2014,New Mexico,Sandoval,Other Assault,213.36
35043,2014,New Mexico,Sandoval,Forgery,3.64
35043,2014,New Mexico,Sandoval,Fraud,24.03
35043,2014,New Mexico,Sandoval,Embezzlement,23.3
35043,2014,New Mexico,Sandoval,Stolen Prop,32.04
35043,2014,New Mexico,Sandoval,Vandalism,23.3
35043,2014,New Mexico,Sandoval,Weapon Violation,37.87
35043,2014,New Mexico,Sandoval,Prostitution,0
35043,2014,New Mexico,Sandoval,Sex Offense,4.37
35043,2014,New Mexico,Sandoval,Drug Related,324.77
35043,2014,New Mexico,Sandoval,Gambling,2.91
35043,2014,New Mexico,Sandoval,Family Child,5.1
35043,2014,New Mexico,Sandoval,DUI,400.5
35043,2014,New Mexico,Sandoval,Liquor Violation,171.85
35043,2014,New Mexico,Sandoval,Drunkenness,2.18
35043,2014,New Mexico,Sandoval,Disorderly,138.35
35043,2014,New Mexico,Sandoval,Vagrancy,6.55
35043,2014,New Mexico,Sandoval,Other,2112.45
35043,2014,New Mexico,Sandoval,Suspicion,9.47
35043,2014,New Mexico,Sandoval,Curfew,0
35043,2014,New Mexico,Sandoval,Runaway,55.34
35045,2014,New Mexico,San Juan,All Crime,10594.61
35045,2014,New Mexico,San Juan,Violent Crime,357.52
35045,2014,New Mexico,San Juan,Property Crime,734.98
35045,2014,New Mexico,San Juan,Murder,0.8
35045,2014,New Mexico,San Juan,Rape,7.18
35045,2014,New Mexico,San Juan,Robbery,12.77
35045,2014,New Mexico,San Juan,Assault,336.77
35045,2014,New Mexico,San Juan,Burglary,58.26
35045,2014,New Mexico,San Juan,Larceny,649.59
35045,2014,New Mexico,San Juan,Auto Theft,19.95
35045,2014,New Mexico,San Juan,Arson,6.38
35045,2014,New Mexico,San Juan,Other Assault,566.6
35045,2014,New Mexico,San Juan,Forgery,7.18
35045,2014,New Mexico,San Juan,Fraud,35.11
35045,2014,New Mexico,San Juan,Embezzlement,8.78
35045,2014,New Mexico,San Juan,Stolen Prop,30.33
35045,2014,New Mexico,San Juan,Vandalism,55.86
35045,2014,New Mexico,San Juan,Weapon Violation,26.33
35045,2014,New Mexico,San Juan,Prostitution,3.99
35045,2014,New Mexico,San Juan,Sex Offense,14.36
35045,2014,New Mexico,San Juan,Drug Related,662.36
35045,2014,New Mexico,San Juan,Gambling,0
35045,2014,New Mexico,San Juan,Family Child,208.29
35045,2014,New Mexico,San Juan,DUI,1175.49
35045,2014,New Mexico,San Juan,Liquor Violation,836.33
35045,2014,New Mexico,San Juan,Drunkenness,1.6
35045,2014,New Mexico,San Juan,Disorderly,240.21
35045,2014,New Mexico,San Juan,Vagrancy,0
35045,2014,New Mexico,San Juan,Other,5422.6
35045,2014,New Mexico,San Juan,Suspicion,0
35045,2014,New Mexico,San Juan,Curfew,0
35045,2014,New Mexico,San Juan,Runaway,205.89
35047,2014,New Mexico,San Miguel,All Crime,2345.33
35047,2014,New Mexico,San Miguel,Violent Crime,226.4
35047,2014,New Mexico,San Miguel,Property Crime,226.4
35047,2014,New Mexico,San Miguel,Murder,0
35047,2014,New Mexico,San Miguel,Rape,0
35047,2014,New Mexico,San Miguel,Robbery,10.61
35047,2014,New Mexico,San Miguel,Assault,215.78
35047,2014,New Mexico,San Miguel,Burglary,81.36
35047,2014,New Mexico,San Miguel,Larceny,130.89
35047,2014,New Mexico,San Miguel,Auto Theft,14.15
35047,2014,New Mexico,San Miguel,Arson,0
35047,2014,New Mexico,San Miguel,Other Assault,268.85
35047,2014,New Mexico,San Miguel,Forgery,10.61
35047,2014,New Mexico,San Miguel,Fraud,10.61
35047,2014,New Mexico,San Miguel,Embezzlement,3.54
35047,2014,New Mexico,San Miguel,Stolen Prop,17.69
35047,2014,New Mexico,San Miguel,Vandalism,45.99
35047,2014,New Mexico,San Miguel,Weapon Violation,24.76
35047,2014,New Mexico,San Miguel,Prostitution,0
35047,2014,New Mexico,San Miguel,Sex Offense,7.07
35047,2014,New Mexico,San Miguel,Drug Related,42.45
35047,2014,New Mexico,San Miguel,Gambling,0
35047,2014,New Mexico,San Miguel,Family Child,7.07
35047,2014,New Mexico,San Miguel,DUI,162.72
35047,2014,New Mexico,San Miguel,Liquor Violation,0
35047,2014,New Mexico,San Miguel,Drunkenness,0
35047,2014,New Mexico,San Miguel,Disorderly,212.25
35047,2014,New Mexico,San Miguel,Vagrancy,0
35047,2014,New Mexico,San Miguel,Other,1075.38
35047,2014,New Mexico,San Miguel,Suspicion,0
35047,2014,New Mexico,San Miguel,Curfew,0
35047,2014,New Mexico,San Miguel,Runaway,0
35049,2014,New Mexico,Santa Fe,All Crime,5664.61
35049,2014,New Mexico,Santa Fe,Violent Crime,60.89
35049,2014,New Mexico,Santa Fe,Property Crime,462.19
35049,2014,New Mexico,Santa Fe,Murder,0.69
35049,2014,New Mexico,Santa Fe,Rape,4.15
35049,2014,New Mexico,Santa Fe,Robbery,6.23
35049,2014,New Mexico,Santa Fe,Assault,49.82
35049,2014,New Mexico,Santa Fe,Burglary,112.78
35049,2014,New Mexico,Santa Fe,Larceny,343.18
35049,2014,New Mexico,Santa Fe,Auto Theft,5.54
35049,2014,New Mexico,Santa Fe,Arson,0
35049,2014,New Mexico,Santa Fe,Other Assault,58.12
35049,2014,New Mexico,Santa Fe,Forgery,4.84
35049,2014,New Mexico,Santa Fe,Fraud,6.23
35049,2014,New Mexico,Santa Fe,Embezzlement,4.15
35049,2014,New Mexico,Santa Fe,Stolen Prop,15.91
35049,2014,New Mexico,Santa Fe,Vandalism,11.76
35049,2014,New Mexico,Santa Fe,Weapon Violation,15.91
35049,2014,New Mexico,Santa Fe,Prostitution,0.69
35049,2014,New Mexico,Santa Fe,Sex Offense,2.08
35049,2014,New Mexico,Santa Fe,Drug Related,217.95
35049,2014,New Mexico,Santa Fe,Gambling,0
35049,2014,New Mexico,Santa Fe,Family Child,152.22
35049,2014,New Mexico,Santa Fe,DUI,462.19
35049,2014,New Mexico,Santa Fe,Liquor Violation,105.17
35049,2014,New Mexico,Santa Fe,Drunkenness,0.69
35049,2014,New Mexico,Santa Fe,Disorderly,161.91
35049,2014,New Mexico,Santa Fe,Vagrancy,0
35049,2014,New Mexico,Santa Fe,Other,3921.01
35049,2014,New Mexico,Santa Fe,Suspicion,0
35049,2014,New Mexico,Santa Fe,Curfew,0
35049,2014,New Mexico,Santa Fe,Runaway,0
35051,2014,New Mexico,Sierra,All Crime,6403.08
35051,2014,New Mexico,Sierra,Violent Crime,218.68
35051,2014,New Mexico,Sierra,Property Crime,516.1
35051,2014,New Mexico,Sierra,Murder,17.49
35051,2014,New Mexico,Sierra,Rape,0
35051,2014,New Mexico,Sierra,Robbery,17.49
35051,2014,New Mexico,Sierra,Assault,174.95
35051,2014,New Mexico,Sierra,Burglary,87.47
35051,2014,New Mexico,Sierra,Larceny,411.13
35051,2014,New Mexico,Sierra,Auto Theft,17.49
35051,2014,New Mexico,Sierra,Arson,0
35051,2014,New Mexico,Sierra,Other Assault,358.64
35051,2014,New Mexico,Sierra,Forgery,8.75
35051,2014,New Mexico,Sierra,Fraud,26.24
35051,2014,New Mexico,Sierra,Embezzlement,8.75
35051,2014,New Mexico,Sierra,Stolen Prop,34.99
35051,2014,New Mexico,Sierra,Vandalism,69.98
35051,2014,New Mexico,Sierra,Weapon Violation,78.73
35051,2014,New Mexico,Sierra,Prostitution,0
35051,2014,New Mexico,Sierra,Sex Offense,0
35051,2014,New Mexico,Sierra,Drug Related,376.14
35051,2014,New Mexico,Sierra,Gambling,0
35051,2014,New Mexico,Sierra,Family Child,122.46
35051,2014,New Mexico,Sierra,DUI,516.1
35051,2014,New Mexico,Sierra,Liquor Violation,271.17
35051,2014,New Mexico,Sierra,Drunkenness,0
35051,2014,New Mexico,Sierra,Disorderly,166.2
35051,2014,New Mexico,Sierra,Vagrancy,0
35051,2014,New Mexico,Sierra,Other,3586.42
35051,2014,New Mexico,Sierra,Suspicion,0
35051,2014,New Mexico,Sierra,Curfew,0
35051,2014,New Mexico,Sierra,Runaway,34.99
35053,2014,New Mexico,Socorro,All Crime,8049.2
35053,2014,New Mexico,Socorro,Violent Crime,188.79
35053,2014,New Mexico,Socorro,Property Crime,749.43
35053,2014,New Mexico,Socorro,Murder,28.6
35053,2014,New Mexico,Socorro,Rape,5.72
35053,2014,New Mexico,Socorro,Robbery,5.72
35053,2014,New Mexico,Socorro,Assault,143.02
35053,2014,New Mexico,Socorro,Burglary,85.81
35053,2014,New Mexico,Socorro,Larceny,629.29
35053,2014,New Mexico,Socorro,Auto Theft,34.32
35053,2014,New Mexico,Socorro,Arson,0
35053,2014,New Mexico,Socorro,Other Assault,171.62
35053,2014,New Mexico,Socorro,Forgery,0
35053,2014,New Mexico,Socorro,Fraud,11.44
35053,2014,New Mexico,Socorro,Embezzlement,5.72
35053,2014,New Mexico,Socorro,Stolen Prop,22.88
35053,2014,New Mexico,Socorro,Vandalism,40.05
35053,2014,New Mexico,Socorro,Weapon Violation,5.72
35053,2014,New Mexico,Socorro,Prostitution,0
35053,2014,New Mexico,Socorro,Sex Offense,5.72
35053,2014,New Mexico,Socorro,Drug Related,469.11
35053,2014,New Mexico,Socorro,Gambling,0
35053,2014,New Mexico,Socorro,Family Child,423.34
35053,2014,New Mexico,Socorro,DUI,457.67
35053,2014,New Mexico,Socorro,Liquor Violation,0
35053,2014,New Mexico,Socorro,Drunkenness,40.05
35053,2014,New Mexico,Socorro,Disorderly,194.51
35053,2014,New Mexico,Socorro,Vagrancy,0
35053,2014,New Mexico,Socorro,Other,5257.44
35053,2014,New Mexico,Socorro,Suspicion,0
35053,2014,New Mexico,Socorro,Curfew,0
35053,2014,New Mexico,Socorro,Runaway,5.72
35055,2014,New Mexico,Taos,All Crime,2015.88
35055,2014,New Mexico,Taos,Violent Crime,178.85
35055,2014,New Mexico,Taos,Property Crime,412.27
35055,2014,New Mexico,Taos,Murder,9.09
35055,2014,New Mexico,Taos,Rape,0
35055,2014,New Mexico,Taos,Robbery,0
35055,2014,New Mexico,Taos,Assault,169.76
35055,2014,New Mexico,Taos,Burglary,54.57
35055,2014,New Mexico,Taos,Larceny,351.64
35055,2014,New Mexico,Taos,Auto Theft,3.03
35055,2014,New Mexico,Taos,Arson,3.03
35055,2014,New Mexico,Taos,Other Assault,172.79
35055,2014,New Mexico,Taos,Forgery,0
35055,2014,New Mexico,Taos,Fraud,3.03
35055,2014,New Mexico,Taos,Embezzlement,0
35055,2014,New Mexico,Taos,Stolen Prop,3.03
35055,2014,New Mexico,Taos,Vandalism,27.28
35055,2014,New Mexico,Taos,Weapon Violation,27.28
35055,2014,New Mexico,Taos,Prostitution,0
35055,2014,New Mexico,Taos,Sex Offense,0
35055,2014,New Mexico,Taos,Drug Related,203.1
35055,2014,New Mexico,Taos,Gambling,0
35055,2014,New Mexico,Taos,Family Child,21.22
35055,2014,New Mexico,Taos,DUI,163.7
35055,2014,New Mexico,Taos,Liquor Violation,36.38
35055,2014,New Mexico,Taos,Drunkenness,6.06
35055,2014,New Mexico,Taos,Disorderly,24.25
35055,2014,New Mexico,Taos,Vagrancy,3.03
35055,2014,New Mexico,Taos,Other,648.72
35055,2014,New Mexico,Taos,Suspicion,0
35055,2014,New Mexico,Taos,Curfew,0
35055,2014,New Mexico,Taos,Runaway,84.88
35057,2014,New Mexico,Torrance,All Crime,3131.24
35057,2014,New Mexico,Torrance,Violent Crime,173.96
35057,2014,New Mexico,Torrance,Property Crime,90.2
35057,2014,New Mexico,Torrance,Murder,45.1
35057,2014,New Mexico,Torrance,Rape,0
35057,2014,New Mexico,Torrance,Robbery,0
35057,2014,New Mexico,Torrance,Assault,135.3
35057,2014,New Mexico,Torrance,Burglary,25.77
35057,2014,New Mexico,Torrance,Larceny,19.33
